PSA_Id,Domain,English,Kiswahili,Dholuo,Somali,Class,Source
1474,Agriculture,Opinions & Insights. Digital agriculture: key to helping small-scale producers overcome COVID-19 challenges · Rural Voices. Holding on: IFAD-supported programme ...,Maoni na Maarifa. Kilimo cha kidijitali: ufunguo wa kuwasaidia wazalishaji wadogo kushinda changamoto za COVID-19 · Sauti za Vijijini. Kuendelea: Programu inayoungwa mkono na IFAD ...,Pur kod pith ma nyasani: gima duong' konyo joma timo chenro matindo mondo olo pek mag COVID-19,Aragtiyo & Aragtiyo. Beeraha dhijitaalka ah: waa furaha ka caawinta soo saarayaasha yaryar inay ka gudbaan caqabadaha COVID-19 · Codadka Deegaanka.,PSA,original_baseline_dataset
1503,Agriculture,Rural youth are bringing agriculture into the digital age. Meet three young rural people in Asia who've cracked the irrigation code! test News · IFAD and ...,Vijana wa vijijini wanaleta kilimo katika enzi ya kidijitali. Kutana na vijana watatu wa vijijini barani Asia ambao wamevunja kanuni ya umwagiliaji! Habari za majaribio · IFAD na ...,"Owete gi nyimine moko adek ma rowere e piny Asia ma ok oluwo chike mag pi, yudo ka giseweyo tiyo gi pi e yo marach!",Dhalinyarada reer miyiga ah waxay beeraha u geynayaan da'da dhijitaalka ah. la kulan saddex dhalinyaro reer miyiga ah oo ku nool Aasiya oo jabsaday xeerka waraabinta! imtixaanka Wararka IFAD iyo ...,PSA,original_baseline_dataset
1528,Agriculture,"The ""push–pull"" technology is one example of this, using one plant species that pushes fall armyworm away from maize and another species that pulls them ...","Teknolojia ya ""kusukuma - kuvuta"" ni mfano mmoja wa hili, kwa kutumia spishi moja ya mimea inayosukuma viwavi jeshi kutoka mahindi na spishi nyingine inayowavuta ...","Ranyisi achiel en mar kit yien moro ma chuno chumbi e ngano, kendo machielo ma ywayo chumbi.","Tikniyoolajiyadda ""dhalinta"" waa tusaale ka mid ah tan, iyadoo la adeegsanayo hal nooc oo dhirta ah oo ka riixaya ciidanka ciidanka ee ka fogaada hadhuudhka iyo nooc kale oo iyaga ka soo jiidata ...",PSA,original_baseline_dataset
1562,Agriculture,There is a growing climate emergency facing smallholders across Asia Pacific – what is IFAD doing about it? · Digital agriculture: key to helping small-scale ...,Kuna ongezeko la dharura ya hali ya hewa inayowakabili wakulima wadogo kote Asia Pasifiki - IFAD inafanya nini kuihusu? Kilimo cha kidijitali: ufunguo wa kusaidia wadogo ...,Nitie chandruok moro maduong ' ma jochiw farese matindo yudo e pinje mag Asia Pacific - 1862 - Ang'o ma timore e kindgi? Pith mar nyasani ma nyalo konyo jopur matindo...,Waxaa jira xaalad degdeg ah oo cimilo ah oo sii kordheysa oo ay la kulmaan beeraleyda yaryar ee Aasiya iyo Baasifigga - waxa IFAD ay ka qabaneyso arrintan?,PSA,original_baseline_dataset
1584,Agriculture,Training farmers on drought‐resistant maize varieties.,Kuwafunza wakulima kuhusu aina za mahindi zinazostahimili ukame.,Puonjo jopur e wi kit cham mopogore opogore ma nigi kodhi ma ok nyal cham.,Tababarka beeraleyda ku saabsan noocyada hadhuudhka u adkaysta abaarta.,PSA,original_baseline_dataset
1596,Agriculture,Vaccination campaign for foot‐and‐mouth disease in pastoral regions.,Kampeni ya chanjo ya ugonjwa wa miguu na midomo katika maeneo ya wafugaji.,Kampen mag chanjo mag gayo tuoche mag tielo kod dhok (dhog) e ii gwenge mag jopur kod pith.,Olole lagu raadinayo cudur cagta-iyo-afka ah ee daaqa ee gobollada xoolaha.,PSA,original_baseline_dataset
2037,Security & Safety,APS outlines community‐policing & conflict resolution functions,APS inaelezea kazi za polisi jamii na utatuzi wa migogoro,APS lero tije mag oganda mar 'polisi ' kod tieko ywaruok,APS waxay ku qoran tahay hawlaha bulshada ee ilaalinta iyo xallinta khilaafaadka,PSA,original_baseline_dataset
2045,Security & Safety,Machakos County community policing attributed to crime reduction in Mwala sub‐county,Polisi jamii wa Kaunti ya Machakos wahusishwa na kupungua kwa uhalifu katika kaunti ndogo ya Mwala,Polise mar alwora mar County ma Machakos ne okonyo e tieko mahundu e sub county mar Mwala,Ururka Machakos County ayaa la sheegay in ay yareeyeen dambiyada deegaanka Mwala oo hoos yimaada faa'iidooyinka dalka,PSA,original_baseline_dataset
2047,Security & Safety,KEPSSI partnered with NPS to train community policing committees across six Mombasa sub‐counties combatting youth crime,KEPSSI ilishirikiana na NPS kutoa mafunzo kwa kamati za polisi jamii katika kaunti ndogo sita za Mombasa kuhusu kupambana na uhalifu wa vijana,KEPSSI noriwore gi NPS e tiego komiti mag polise e alwora mar Mombasa e kedo gi timbe mahundu mag rowere,TEPSSI waxay la shaqeyneysaa ururka NPS si ay u tababaraan guddiyada adeegga bulshada inay ku dhex maraan lix gobol oo ka kooban Mombasa si ay ula dagaallamaan dambiyada dhalinyarada,PSA,original_baseline_dataset
2113,Security & Safety,Government recognized GBV as a national security threat and called for inter‐agency collaboration.,Serikali ilitambua GBV kama tishio la usalama wa taifa na ikataka ushirikiano kati ya mashirika.,Sirkal ne oyie ni GBV en gima kelo hinyruok ne sirkal kendo ne okwayo ni riwruok mar oganda Jehova oriwre gi riwruok mar oganda Jehova.,Dowladdu waxay aqoonsatay GBV inay khatar u tahay amniga qaranka waxayna dalbatay iskaashi u dhexeeya dowladda iyo xisbiga.,PSA,original_baseline_dataset
2126,Security & Safety,Multiple suspects arrested in Lamu during a counter‐terror operation; public urged to report tips.,Washukiwa kadhaa wakamatwa Lamu wakati wa operesheni ya kukabiliana na ugaidi; umma wahimizwa kuripoti taarifa za watu waliokamatwa.,Ji mang'eny ma ne odonjore gi timbe mahundu ne omak e taon mar Lamu; ne ojiw ji mondo ochiw paro.,Dad badan oo lagu tuhmay ayaa lagu qabtay Lamu inta lagu gudajiray qalliinka caloosha; dadweynaha ayaa ka codsaday inay soo sheegaan talooyin.,PSA,original_baseline_dataset
2127,Security & Safety,Residents in flood and conflict‐prone areas ordered to evacuate with routes and shelters listed.,Wakazi katika maeneo yanayokumbwa na mafuriko na migogoro wameamriwa kuhama huku njia na makazi yakiorodheshwa.,"Ne ochik joma odak e alwora ma pi opong'o kendo ma nigi tungni mondo owuog e gweng'no, kendo ne oket kuonde ma gidhiye.",Dadka degganaa deegaanada ay fatahaadu ka dhacday iyo dagaalada ayaa amar ku bixiyay in dadka ay u guuraan waddooyin iyo guryo ay ku noolaadaan.,PSA,original_baseline_dataset
2128,Security & Safety,Government issued updates on North Rift anti‐bandit operations and reaffirmed commitment to security.,Serikali ilitoa taarifa mpya kuhusu shughuli za kupambana na majambazi za North Rift na kuthibitisha tena kujitolea kwa usalama.,Sirkal ne ogolo weche manyien e wi tij lweny ma ne itimo e North Rift kendo ne onyiso ni ne oketo pache kuom weche mag sirkal.,Dowladdu waxay soo saartay warbixin cusub oo ku saabsan howlaha ka hortagga isgaarsiinta ee Waqooyiga Wabiga waxayna dib u xaqiijisay mas'uuliyadeeda amniga.,PSA,original_baseline_dataset
2198,Security & Safety,Kenya and Indonesia held a Nairobi–Mombasa workshop to share community based approaches and draft a memorandum of understanding on PCVE collaboration.,Kenya na Indonesia zilifanya warsha ya Nairobi-Mombasa ili kushiriki mbinu zinazotegemea jamii na kuandaa hati ya makubaliano kuhusu ushirikiano wa PCVE.,Kenya gi Indonesia ne otimo chokruok mar Nairobi - Mombasa mondo gipog paro ma ji nigo e wi gik ma gitimo kendo gichop e wi winjruok e wi tich ma gitiyogo e PCVE.,Kenya iyo Indonesia waxay qabanqaabiyeen aqoon isweydaarsiga Nairobi Motherbasa si ay ula wadaagaan xiriirka bulshada ee aasaasiga ah iyo diiwaangelinta fahamka iskaashiga PCVE.,PSA,original_baseline_dataset
2283,Security & Safety,Kenya increased funding for anti‐corruption bodies for stronger accountability in 2025.,Kenya iliongeza ufadhili kwa mashirika ya kupambana na ufisadi kwa ajili ya uwajibikaji imara zaidi mwaka wa 2025.,Kenya ne omedo pesa ne riwruoge ma kedo gi mibadhi mondo omi gibed gi ratiro mar chiwo dwoko mag penjo e higa mar 2025.,Kenya waxay kordhisay lacagaha la dagaalanka musuqmaasuqa si loo helo mas'uuliyad xoogan sanadka 2025.,PSA,original_baseline_dataset
2284,Security & Safety,A new justice sector framework was introduced to unify anti‐corruption efforts.,Mfumo mpya wa sekta ya haki ulianzishwa ili kuunganisha juhudi za kupambana na ufisadi.,Ne oket chenro manyien mar weche mag bura mondo oriw kinda mitimo e kedo gi mibadhi.,Nidaam caddaalad ah oo cusub ayaa la aasaasay si loo mideeyo dadaallada la dagaalanka musuqmaasuqa.,PSA,original_baseline_dataset
2288,Security & Safety,A bill proposes a 10‐year procurement ban for individuals and firms convicted of corruption.,Muswada unapendekeza marufuku ya miaka 10 ya ununuzi kwa watu binafsi na makampuni yaliyopatikana na hatia ya ufisadi.,Bill moro otemo keto mar higini apar marfuk mar nyiewo gik moko ne ji koda ne ohala ma ne oyang' gi ketho mar mibadhi.,Sharcigu wuxuu soo jeedinayaa in 10 sano la mamnuuco shaqsiyaadka iyo shirkadaha lagu xukumay musuqmaasuq.,PSA,original_baseline_dataset
2291,Security & Safety,African Anti‐Corruption Day 2025 urged united action against abuses of human dignity.,Siku ya Kupambana na Rushwa ya Afrika 2025 ilihimiza hatua za pamoja dhidi ya unyanyasaji wa utu wa binadamu.,Odiechieng' mar kedo gi mibadhi e Afrika 2025 ne ojiwo ni mondo otim kinda e kedo gi timbe maricho mag ketho nying dhano.,Maalinta Afrika ee ka hortagga burburka ee 2025 waxay ku dhiirigelisay tallaabo wadajir ah oo looga hortago xadgudubka sharafta aadanaha.,PSA,original_baseline_dataset
2294,Security & Safety,"Kenya suspended officials implicated in graft, reinforcing zero‐tolerance policy.","Kenya imewasimamisha kazi maafisa waliohusika na ufisadi, na hivyo kuimarisha sera ya kutovumilia kabisa.","Kenya ne ogolo tijno kuom jotelo ma ne omako mibadhi, kendo mano nomiyo oket chenro mar weyo ne ji duto timbe maricho.","Kenya waxay joojisay saraakiisha ku lug lahaa tallaalka, waxayna xoojisay siyaasadda sufuritolero.",PSA,original_baseline_dataset
2297,Security & Safety,Anti‐corruption training reached officials and residents in Nandi County.,Mafunzo ya kupambana na ufisadi yaliwafikia maafisa na wakazi katika Kaunti ya Nandi.,Tiegruok mar kedo gi mibadhi ne ochopo ne jotelo koda joma odak e county mar Nandi.,Saraakiisha iyo dadka deggan gobolka Nandi waxay tababar ka heleen ka hortagga musuqmaasuqa gobolka Byndi.,PSA,original_baseline_dataset
2303,Security & Safety,EACC urged Bungoma leaders to support anti‐corruption investigations.,EACC iliwasihi viongozi wa Bungoma kuunga mkono uchunguzi wa kupambana na ufisadi.,EACC ne ojiwo jotelo mag Bungoma mondo oriw lwedo nonro mag kedo gi mibadhi.,EACC waxay ugu baaqday hoggaamiyeyaasha Bingoma inay taageeraan baaritaanka musuqmaasuqa.,PSA,original_baseline_dataset
2305,Security & Safety,African Anti‐Corruption Day linked corruption to human rights harm.,Siku ya Kupambana na Rushwa ya Afrika ilihusisha rushwa na madhara ya haki za binadamu.,Odiechieng' ma Jo-Afrika kedo gi mibadhi ne otudore gi mibadhi kod ketho ratiro mag dhano.,Maalinta Afrika ee ka hortagga burburka waxaa lagu xidhiidhay musuqmaasuqa iyo burburinta xuquuqda aadanaha.,PSA,original_baseline_dataset
2306,Security & Safety,NACCSC rolled out a county‐wide ethics and anti‐corruption plan.,NACCSC ilianzisha mpango wa maadili na kupambana na ufisadi katika kaunti nzima.,NACCSC ne ochako chenro mar rito timbe mabeyo kod tieko mibadhi e alwora duto mar gweng'no.,NACCSC waxay bilawday barnaamij anshaxeed oo gobolka oo dhan ah oo ka dhan ah musuqmaasuqa.,PSA,original_baseline_dataset
2314,Security & Safety,Experts warn of protest‐related unrest; avoid high‐risk areas.,Wataalamu wanaonya kuhusu machafuko yanayohusiana na maandamano; epuka maeneo yenye hatari kubwa.,Jotim nonro nyiso ni nitie gik manyalo kelo ywaruok e kind ji kod joma ok oyie gi puonjno; kendo gitemo matek mondo kik gibed gi timbe maricho.,Khubarada ayaa ka digaya banaanbaxyada rabshadaha; ka fogow meelaha sare ee Havanarisk.,PSA,original_baseline_dataset
2319,Security & Safety,Terror threats remain high; avoid high‐profile crowded areas.,Vitisho vya ugaidi vinabaki juu; epuka maeneo yenye msongamano mkubwa.,"Kata kamano, nitie gik ma nyalo miyo ji obed gi luoro mang'eny.",Waxaa weli jira khatarro badan; ka fogaada meelaha dadku ka buuxaan.,PSA,original_baseline_dataset
2320,Security & Safety,Enhanced airport and public‐space security aims to protect visitors.,Usalama ulioimarishwa wa viwanja vya ndege na anga za umma unalenga kuwalinda wageni.,Tego sirkal mar ndege kod sirkal mar alwora dwaro rito jowuoth.,Garoonka diyaaradaha iyo nabadgelyada diyaaradaha dadweynaha waxaa loogu talagalay inay ilaaliyaan dadka soo booqda.,PSA,original_baseline_dataset
2325,Security & Safety,"Government issued directives on firearm use, including shoot‐to‐leg order.","Serikali ilitoa maagizo kuhusu matumizi ya silaha, ikiwa ni pamoja na amri ya kupigana risasi hadi mguu.","Sirkal ne ogolo chike ma ne nyiso ni onego oti gi gige lweny, moriwo nyaka chik mar goyo asere.","Dowladdu waxay soo saartay amar ku saabsan hubka, oo ay ku jiraan amar lagu toogto Ingiriiska.",PSA,original_baseline_dataset
2449,Security & Safety,Showcase corruption exposés that led to policy changes.,Onyesha ufichuzi wa ufisadi uliosababisha mabadiliko ya sera.,Nyis kaka ne nitie mibadhi ma ne omiyo sirkal oloko chenro mopogore,Faahfaahinta musuqmaasuqa waxay keentay isbeddel siyaasadeed.,PSA,original_baseline_dataset
2560,Governance,"We encourage other schools and the public to follow suit and ensure plastics are properly recycled,â '¬ he said.","Tunahimiza shule zingine na umma kufuata mkondo huo na kuhakikisha plastiki zinasindikwa ipasavyo, alisema.",Owacho ni wajiwo skunde mamoko kod ji duto mondo oluw ranyisino kendo gitim duto ma ginyalo mondo gine ni plastik owiti e yo mowinjore.,"Waxaan ku dhiirigelinaynaa dugsiyada kale iyo dadweynaha inay raacaan tallaabooyinkaas oo ay hubiyaan in caag la isticmaalo si sax ah"", ayuu yiri.",PSA,original_baseline_dataset
2599,Governance,Apply for Developer/Operator License through our E-Citizen portal â '¬ 1 E-Citizen Portal Link â '¬ 1 â '¬ 1,Tuma maombi ya Leseni ya Msanidi Programu/Mendeshaji kupitia lango letu la E-Citizen - Kiungo cha Lango la E-Citizen -,ndikri kaka jalos mbui / jata lesen kokalo kuom mbui mar mbui mar jopiny,Codso liisanka horumariyaha / hawlwadeenka iyada oo loo marayo boggeena E-Citizen,PSA,original_baseline_dataset
2759,Governance,KEEPING THE DOCTOR AWAY ¦ Free medical camp held in Machakos town Residents urged to go for frequent medical checks,KUMWEKA DAKTARI MBALI ¦ Kambi ya matibabu ya bure yafanyika mjini Machakos Wakazi wahimizwa kwenda kwa uchunguzi wa kimatibabu mara kwa mara,Bedo mabor gi laktar romo manono oket e taon ma Machakos jodak ojiw mondo odhi e nonro mar thieth kinde ka kinde.,Ka fogaanshaha dhakhtarka Xero caafimaad oo bilaash ah oo lagu qabtay magaalada Machakos Dadka deegaanka ayaa loogu baaqay inay aadaan baaritaanno caafimaad oo joogto ah,PSA,original_baseline_dataset
2901,Health,ADDENDUM – Covid-19 Antigen Rapid Diagnostic Testing Interim Guide – Kenya January 2021,NYONGEZA - Mwongozo wa Muda wa Uchunguzi wa Uchunguzi wa Haraka wa Covid-19 - Kenya Januari 2021,MAR MEDO – Yor Pim Mapiyo mar Fwenyo Tuwo mar Covid-19 – Kenya dwe mar achiel dwe mar achiel higa mar 2021,KORDHA – Hagaha Ku-meel-gaadhka ah ee Baadhista Baadhista Degdegga ah ee Covid-19 Antigen-ka - Kenya Janaayo 2021,PSA,original_baseline_dataset
2933,Governance,"Names and Symbols of Independent Candidates for the By–Elections Scheduled to be held on 26th February, 2026","Majina na Alama za Wagombea Huru wa Uchaguzi Mdogo Uliopangwa kufanyika tarehe 26 Februari, 2026.",Nying' kod Ranyisi mag Jotelo mabiro bedo e yiero mabiro timore tarik 26 dwe mar ariyo higa mar 2026,"Magacyada iyo Calaamadaha Musharixiinta Madaxbanaan ee Doorashooyinka Dadban ee la qorsheeyay in la qabto 26ka Febraayo, 2026",PSA,original_baseline_dataset
2939,Governance,"Names and Symbols of Independent Candidates for the By–Elections Scheduled to be Held on 27th November, 2025","Majina na Alama za Wagombea Huru wa Uchaguzi Mdogo Uliopangwa Kufanyika tarehe 27 Novemba, 2025.",Nying' kod Ranyisi mag Jotelo ma Ochung' Motegno e Yiero Mabiro Timre tarik 27 dwe mar apar gi achiel higa mar 2025,"Magacyada iyo Calaamadaha Musharixiinta Madaxbanaan ee Doorashooyinka Dadban ee loo qorsheeyay in la qabto 27ka Noofambar, 2025",PSA,original_baseline_dataset
2953,Governance,"Names and Symbols of Independent Candidates for Purposes of the By–Election of Member of the Senate, Bungoma County Scheduled to be held on 8th December, 2022","Majina na Alama za Wagombea Huru kwa Madhumuni ya Uchaguzi Mdogo wa Mbunge wa Seneti, Kaunti ya Bungoma Ulioratibiwa kufanyika tarehe 8 Disemba, 2022.","Nying' kod Ranyisi mag Jotelo ma Ok Ochung' Motelo mar Yiero Maduong' mar Jatend Bura mar Bungo, Kaunti mar Bungoma Oketo ni otimre tarik 8 dwe mar apar gi ariyo higa mar 2022","Magacyada iyo Calaamadaha Musharixiinta Madaxa Banaan ee Ujeedooyinka Doorashada ku-meel-gaarka ah ee Xubinta Senetka, Degmada Bungoma oo loo qorsheeyay in la qabto 8-da Diseembar, 2022",PSA,original_baseline_dataset
2968,Governance,"Corrigenda - Nominated Candidates for the 9th August, 2022 General Election –","Corrigenda - Wagombea Waliopendekezwa kwa Uchaguzi Mkuu wa tarehe 9 Agosti, 2022 -",- Jogo ma ochung' ne yiero maduong' mar 9 dwe mar aboro higa mar 2022 –,"Waddada-Musharrixiinta la magacaabay ee 9-ka Ogosto, 2022 Doorashada Guud -",PSA,original_baseline_dataset
2982,Governance,"Appointment of Returning and Deputy Returning Officers for Purposes of the By–election of Member of Mahoo Ward in Taita Taveta County Assembly Scheduled to be held on 16th December, 2021","Uteuzi wa Wasimamizi wa Uchaguzi na Manaibu Wasimamizi wa Uchaguzi kwa Madhumuni ya Uchaguzi Mdogo wa Mbunge wa Wadi ya Mahoo katika Bunge la Kaunti ya Taita Taveta Uliopangwa kufanyika tarehe 16 Desemba, 2021.",Oketo jotelo ma biro yiero kod jotelo ma luwogi mondo otim yiero mabiro timore tarik 16 dwe mar apar gi ariyo higa mar 2021,"Magacaabida Saraakiisha Soo Celinta iyo Ku Xigeenada Ujeedooyinka Doorashada ku-meel-gaadhka ah ee Xubinta Mahoo Ward ee Golaha Degaanka Degmada Taita Taveta oo loo qorsheeyay in la qabto 16ka Diseembar, 2021",PSA,original_baseline_dataset
3010,Governance,"3189 - Declaration of No Contest for Garissa Senate By–Election Scheduled To Be Held On 18th May, 2021","3189 - Tamko la Kutokuwa na Mashindano ya Uchaguzi Mdogo wa Seneti ya Garissa Ulioratibiwa Kufanyika Tarehe 18 Mei, 2021",3189 - Lero ni onge piem mar yiero mabiro timore e tarik 18 dwe mar abich higa mar 2021,"3189 - Ku Dhawaaqida Aanay Jirin Wax Tartan Loo Qabanayo Senatka Garissa Doorashada Ku-meel-gaadhka ah ee Loo qorsheeyay in la Qabto 18-ka Maajo, 2021",PSA,original_baseline_dataset
3019,Governance,Appointment of Returning and Deputy Returning Officers for purposes of the by–elections,Uteuzi wa Wasimamizi wa Uchaguzi na Naibu Wasimamizi wa Uchaguzi kwa madhumuni ya uchaguzi mdogo,Oketo jotelo ma ng'ado bura kod jotelo ma luwogi mondo otim yiero matin,Magacaabida Saraakiisha Soo Celinta iyo Ku-Xigeennada Soo Celinta Ujeedooyinka Doorashooyinka-is-dabajooga,PSA,original_baseline_dataset
3029,Governance,"917- Appointment Returning Officers for the by-election in Dabaso – 29th April, 2020","917- Uteuzi wa Wasimamizi wa Uchaguzi kwa ajili ya uchaguzi mdogo wa Jimbo la Dabaso – tarehe 29 Aprili, 2020",917- Keto Apisas mabiro yiero mar yiero mabiro timore e Dabaso – tarik 29 dwe mar ang'wen higa mar 2020,"917- Saraakiisha soo celinta magacaabista saraakiisha doorashada ku celiska ah ee Dabaso – 29ka Abriil, 2020",PSA,original_baseline_dataset
3044,Governance,"26–27–2–2017 Special IEBC Suspension of Voter Registration, Centers for Prisons Diaspora, ROs, AROs for Prisons and Diaspora","26–27–2–2017 Usitishaji Maalum wa IEBC wa Usajili wa Wapiga Kura, Vituo vya Magereza Diaspora, ROs, AROs kwa Magereza na Diaspora","26-27-2-2017 IEBC makende ogeng'o ndiko nying' jogo ma dhi goyo ombulu, Senta mag jela mag jogo ma ni e pinje ma oko, ROs, AROs mag jela kod jogo ma ni e pinje ma oko","26–27–2–2017 IEBC Gaarka ah Hakinta Diiwangelinta Codbixiyayaasha,Xarumaha Qurbajoogta Xabsiyada,ROs,AROs ee Xabsiyada iyo Qurbajoogta",PSA,original_baseline_dataset
3096,Health,Health Committee Explores Sustainable Solutions for Kenya's HIV and Syndemic Disease Response – National Syndemic Diseases Control Council,Kamati ya Afya Inachunguza Suluhisho Endelevu kwa Mwitikio wa VVU na Ugonjwa wa Sindemic nchini Kenya - Baraza la Kitaifa la Kudhibiti Magonjwa ya Sindemic,Komiti mar Thieth Manyo Yore Manyalo Bedo Maduong' mar Kenya mar geng'o tuoche mag HIV kod tuoche ma landore – Kanisa mar piny mangima mar geng'o tuoche ma landore,Guddida Caafimaadka Oo Baadhista Xalka Waara ee Kiiniya ee HIV iyo Ka-jawaabista Cudurrada Syndemic - Golaha Qaranka ee Xakamaynta Cudurrada Cudurrada,PSA,original_baseline_dataset
3140,Security & Safety,Annual Report 2020 – Responding to the Covid -19 Pandemic,Ripoti ya Mwaka 2020 - Kujibu Gonjwa la Covid -19,Ripot mar higa mar 2020 – Duoko wach mar tuwo mar Covid -19,Warbixinta Sannadlaha ah 2020 - Ka jawaabista Faafida Covid-19,PSA,original_baseline_dataset
3174,Health,"Nairobi- Kenya has launched its Second National Action Plan for Health Security 2026–2030, marking a significant step toward strengthening the country's ability to prevent, detect, and respond to public health threats.","Nairobi-Kenya imezindua Mpango wake wa Pili wa Utekelezaji wa Kitaifa wa Usalama wa Afya 2026-2030, ikiashiria hatua muhimu ya kuimarisha uwezo wa nchi wa kuzuia, kugundua na kukabiliana na vitisho vya afya ya umma.","2026-2030, ma en okang' maduong' ahinya e keto teko mar pinyno mar geng'o, fwenyo, kendo dwoko gik ma nyalo kelo luoro e ngima mar oganda.","Nairobi- Kenya ayaa billowday Qorshe Hawleedkeeda Labaad ee Amniga Caafimaadka 2026-2030, taasoo calaamad u ah tallaabo muhiim ah oo lagu xoojinayo awoodda dalka ee ka hortagga, ogaanshaha, iyo ka jawaabista khataraha caafimaadka bulshada.",PSA,original_baseline_dataset
3289,Agriculture,The maize seed subsidy programme is now open — visit your county office to apply.,mpango wa ruzuku ya mbegu za mahindi sasa imefunguliwa — tembelea ofisi ya kaunti yako kuomba.,Program mar konyo kodhi mag cham sani oyabere — dhi e ofis mar kaunti mari mondo ior kwayo.,Barnaamijka kabidda abuurka galleyda hadda wuu furan yahay - booqo xafiiska degmadaada si aad u dalbato.,PSA,original_baseline_dataset
3308,Agriculture,Don't ignore contaminated water sources on your farm — early action prevents bigger losses.,Usipuuze vyanzo vya maji vilivyochafuliwa shambani mwako — hatua za mapema huzuia hasara kubwa.,Okidwar weyo pi ma nigi chilo e puodhi mari — timo gik moko mapiyo geng'o ketho madongo.,Ha illoobin ilaha biyaha wasakhaysan ee beertaada - ficilka hore wuxuu ka hortagayaa khasaare weyn.,PSA,original_baseline_dataset
3320,Agriculture,Don't ignore illegal land encroachment on your farm — early action prevents bigger losses.,Usipuuze uvamizi haramu wa ardhi shambani mwako — hatua za mapema huzuia hasara kubwa.,Okidwar ng'ado bura e puoth mari e yo ma ok owinjore — timo gik moko mapiyo geng'o ketho madongo.,Ha illoobin ku xadgudubka dhulka sharci darrada ah ee beertaada - tallaabada hore waxay ka hortagtaa khasaare weyn.,PSA,original_baseline_dataset
3350,Agriculture,The farmer training programme is now open — visit your county office to apply.,mpango wa mafunzo ya wakulima sasa imefunguliwa — tembelea ofisi ya kaunti yako kuomba.,Program mar puonjo jopur sani oyabere — dhi e ofis mar kaunti mari mondo ior kwayo.,Barnaamijka tababarka beeralayda hadda wuu furan yahay - booqo xafiiska degmadaada si aad u dalbato.,PSA,original_baseline_dataset
3384,Agriculture,The coffee seedling development programme is now open — visit your county office to apply.,mpango wa uendelezaji wa miche ya kahawa sasa imefunguliwa — tembelea ofisi ya kaunti yako kuomba.,Program mar loso kodhi mag kahawa sani oyabere — dhi e ofis mar kaunti mari mondo ior kwayo.,Barnaamijka horumarinta abuurka kafeega hadda wuu furan yahay - booqo xafiiska degmadaada si aad u dalbato.,PSA,original_baseline_dataset
3399,Agriculture,Don't ignore suspected pesticide poisoning on your farm — early action prevents bigger losses.,Usipuuze sumu ya dawa inayoshukiwa shambani mwako — hatua za mapema huzuia hasara kubwa.,Okidwar weyo gik ma igeno ni nitie gi yath ma nyalo nego yien e puodhi mari — timo gik mapiyo geng'o ketho madongo.,Ha illoobin sunta cayayaanka looga shakisan yahay ee beertaada - falcelinta hore waxay ka hortagtaa khasaare weyn.,PSA,original_baseline_dataset
3438,Agriculture,Don't ignore counterfeit farm inputs on your farm — early action prevents bigger losses.,Usipuuze pembejeo bandia za kilimo shambani mwako — hatua za mapema huzuia hasara kubwa.,Okidwar weyo gik ma itiyogo e puodho ma miriambo e puoth mari — timo gik moko mapiyo geng'o ketho madongo.,Ha illoobin wax-soo-saarka beeraha ee been abuurka ah ee beertaada - tallaabada hore waxay ka hortagtaa khasaare weyn.,PSA,original_baseline_dataset
3448,Agriculture,Don't ignore unusual crop wilting on your farm — early action prevents bigger losses.,Usipuuze kunyauka kwa ajabu kwa mazao shambani mwako — hatua za mapema huzuia hasara kubwa.,Okidwar weyo ng'injo ma ok ng'iyore mar cham e puodhi mari — timo gik mapiyo geng'o ketho madongo.,Ha illoobin dalagyada aan caadiga ahayn ee beertaada - falcelinta hore waxay ka hortagtaa khasaare weyn.,PSA,original_baseline_dataset
3453,Agriculture,The livestock insurance scheme is now open — visit your county office to apply.,mpango wa bima ya mifugo sasa imefunguliwa — tembelea ofisi ya kaunti yako kuomba.,Okang' mar insurans mar le koro oyabere — dhi e ofis mar kaunti mari mondo ior kwayo.,Qorshaha caymiska xooluhu hadda wuu furan yahay - booqo xafiiska degmadaada si aad u dalbato.,PSA,original_baseline_dataset
3476,Agriculture,The cane farmers bonus scheme is now open — visit your county office to apply.,mpango wa bonasi ya wakulima wa miwa sasa imefunguliwa — tembelea ofisi ya kaunti yako kuomba.,Okang' mar bonus mar jopur mag mzabibu koro oyabere — dhi e ofis mar kaunti mari mondo ior kwayo.,Nidaamka gunnada beeralayda bakoorada hadda wuu furan yahay - booqo xafiiska degmadaada si aad u dalbato.,PSA,original_baseline_dataset
3497,Agriculture,The young farmers digital registration drive is now open — visit your county office to apply.,zoezi la usajili wa kidijitali wa wakulima vijana sasa imefunguliwa — tembelea ofisi ya kaunti yako kuomba.,Okang' mar ndiko nying' jopur matindo e yor dijital sani oyabere — dhi e ofis mar kaunti mari mondo ior kwayo.,Dariiqa diiwaangelinta dhijitaalka ah ee beeralayda da'da yar hadda waa furan tahay - booqo xafiiska degmadaada si aad u dalbato.,PSA,original_baseline_dataset
