PSA_Id,Domain,English,Kiswahili,Dholuo,Somali,Class,Source
12361,Education,"This quarter's briefing highlights the KUCCPS placement portal for university and college applications, Higher Education Loans Board (HELB) loan and bursary applications, and special needs and inclusive education support units in public schools.","Kikao cha robo hii kinaangazia lango la KUCCPS la maombi ya vyuo vikuu na vyuo, maombi ya mkopo na bursary ya HELB, na vitengo vya elimu maalum na jumuishi katika shule za umma.","Oboke mar dwe mar ang’wen mar KUCCPS nyiso kaka KUCCPS nyalo keto kwayo mag yunivasiti kod kolej, kwayo mag pesa mag somo ma malo (HELB), kod dwaro makende kod kuonde ma konyo somo ma oting’o ji duto e skul mag sirkal.",,General,grounded_generated
12362,Education,"This quarter's briefing highlights the KUCCPS placement portal for university and college applications, Higher Education Loans Board (HELB) loan and bursary applications, and Teachers Service Commission (TSC) recruitment of teachers for public schools.","Kikao cha robo hii kinaangazia lango la KUCCPS la maombi ya vyuo vikuu na vyuo, maombi ya mkopo na bursary ya HELB, na uajiri wa walimu wa TSC kwa shule za umma.",Oboke mar dwe mar ang’wen mar KUCCPS nyiso kaka KUCCPS nyalo keto jopuonjre e skul mag sirkal.,,General,grounded_generated
12363,Education,"This quarter's briefing highlights the KUCCPS placement portal for university and college applications, NG-CDF bursary applications for needy students through local constituency offices, and the national school feeding programme supporting learners in public primary schools.","Kikao cha robo hii kinaangazia lango la KUCCPS la maombi ya vyuo vikuu na vyuo, maombi ya bursary ya NG-CDF kwa wanafunzi wenye uhitaji kupitia ofisi za eneobunge, na mpango wa kitaifa wa chakula shuleni unaosaidia wanafunzi wa shule za msingi za umma.","Oboke ma ng’ato nyalo ng’ado e dwe mar ang’wen, onyiso kaka KUCCPS nyalo keto kwayo mag yunivasiti kod kolej, kwayo mag bursary mag NG-CDF ne jopuonjre ma nigi dwaro kokalo kuom ofise mag gwenge mag gwenge, kod chenro mar chiwo chiemo ne skul mag piny mangima ma konyo jopuonjre e skul ma piny owacho.",,General,grounded_generated
12364,Education,"This quarter's briefing highlights the KUCCPS placement portal for university and college applications, NG-CDF bursary applications for needy students through local constituency offices, and free primary and free day secondary education policy in public schools.","Kikao cha robo hii kinaangazia lango la KUCCPS la maombi ya vyuo vikuu na vyuo, maombi ya bursary ya NG-CDF kwa wanafunzi wenye uhitaji kupitia ofisi za eneobunge, na sera ya elimu ya msingi na sekondari ya kutwa bila malipo katika shule za umma.","Oboke ma ng’ato nyalo ng’ado e dwe mar ang’wen, onyiso kaka KUCCPS nyalo keto kwayo mag yunivasiti kod kolej, kwayo mag bursary mag NG-CDF ne jopuonjre ma nigi dwaro kokalo kuom ofise mag gwenge mag gwenge, kod chik mar somo ma onge chudo mar skul ma piny kod skul ma malo ma onge chudo e skul mag sirkal.",,General,grounded_generated
12365,Education,"This quarter's briefing highlights the KUCCPS placement portal for university and college applications, NG-CDF bursary applications for needy students through local constituency offices, and the Digital Literacy Programme providing learning devices to primary schools.","Kikao cha robo hii kinaangazia lango la KUCCPS la maombi ya vyuo vikuu na vyuo, maombi ya bursary ya NG-CDF kwa wanafunzi wenye uhitaji kupitia ofisi za eneobunge, na Mpango wa Ujuzi wa Kidijitali unaotoa vifaa vya kujifunzia kwa shule za msingi.","Oboke mar dwe mar ang’wen maeni nyiso kaka KUCCPS nyalo keto kwayo mag yunivasiti kod kolej, kwayo mag bursary mag NG-CDF ne jopuonjre ma nigi dwaro kokalo kuom ofise mag distrikt ma ni e alwora, kod chenro mar somo gi ndiko ma miyo skul ma piny gige somo.",,General,grounded_generated
12366,Education,"This quarter's briefing highlights the KUCCPS placement portal for university and college applications, NG-CDF bursary applications for needy students through local constituency offices, and KCSE and KCPE examination registration through the Kenya National Examinations Council (KNEC).","Kikao cha robo hii kinaangazia lango la KUCCPS la maombi ya vyuo vikuu na vyuo, maombi ya bursary ya NG-CDF kwa wanafunzi wenye uhitaji kupitia ofisi za eneobunge, na usajili wa mitihani ya KCSE na KCPE kupitia KNEC.","Oboke mar KUCCPS ma nyiso kaka KUCCPS nyalo keto kwayo mag yunivasiti kod kolej, kwayo mag pesa mag NG-CDF ne jopuonjre ma nigi dwaro kokalo kuom apis mag gwenge mag gwenge, kod ndiko penj mag KCSE kod KCPE kokalo kuom bura mar penj mag piny Kenya (KNEC).",,General,grounded_generated
12367,Education,"This quarter's briefing highlights the KUCCPS placement portal for university and college applications, NG-CDF bursary applications for needy students through local constituency offices, and special needs and inclusive education support units in public schools.","Kikao cha robo hii kinaangazia lango la KUCCPS la maombi ya vyuo vikuu na vyuo, maombi ya bursary ya NG-CDF kwa wanafunzi wenye uhitaji kupitia ofisi za eneobunge, na vitengo vya elimu maalum na jumuishi katika shule za umma.","Oboke mar dwe mar ang’wen no nyiso kaka KUCCPS nyalo keto kwayo mag yunivasiti kod kolej, kwayo mag bursary mag NG-CDF ne jopuonjre ma nigi dwaro kokalo kuom apis mag gwenge mag alwora, kod dwaro makende kod unit mag konyo somo ma oting’o ji duto e skul mag sirkal.",,General,grounded_generated
12368,Education,"This quarter's briefing highlights the KUCCPS placement portal for university and college applications, NG-CDF bursary applications for needy students through local constituency offices, and Teachers Service Commission (TSC) recruitment of teachers for public schools.","Kikao cha robo hii kinaangazia lango la KUCCPS la maombi ya vyuo vikuu na vyuo, maombi ya bursary ya NG-CDF kwa wanafunzi wenye uhitaji kupitia ofisi za eneobunge, na uajiri wa walimu wa TSC kwa shule za umma.","Oboke ma ng’ato nyalo ng’ado e dwe mar ang’wen, ogolo ler kuom ng’ado bura mar KUCCPS mar keto jopuonjre e skul madongo kod kolej, ng’ado bura mar NG-CDF mar ng’ado bura ne jopuonjre ma nigi dwaro kokalo kuom ofise mag gwenge mag gwenge, kod kaka Komison mar Tich mar Jopuonj (TSC) ng’ado bura ne jopuonjre e skul mag sirkal.",,General,grounded_generated
12369,Education,"This quarter's briefing highlights the KUCCPS placement portal for university and college applications, the national school feeding programme supporting learners in public primary schools, and free primary and free day secondary education policy in public schools.","Kikao cha robo hii kinaangazia lango la KUCCPS la maombi ya vyuo vikuu na vyuo, mpango wa kitaifa wa chakula shuleni unaosaidia wanafunzi wa shule za msingi za umma, na sera ya elimu ya msingi na sekondari ya kutwa bila malipo katika shule za umma.","Oboke mar dwe mar ang’wen no nyiso kaka KUCCPS nyalo keto ji e yunivasiti kod kolej, chenro mar piny mangima mar chiwo chiemo e skul ma konyo jopuonjre e skul mag piny owacho, kod chik mar somo ma onge chudo e skul mag piny owacho.",,General,grounded_generated
12370,Education,"This quarter's briefing highlights the KUCCPS placement portal for university and college applications, the national school feeding programme supporting learners in public primary schools, and the Digital Literacy Programme providing learning devices to primary schools.","Kikao cha robo hii kinaangazia lango la KUCCPS la maombi ya vyuo vikuu na vyuo, mpango wa kitaifa wa chakula shuleni unaosaidia wanafunzi wa shule za msingi za umma, na Mpango wa Ujuzi wa Kidijitali unaotoa vifaa vya kujifunzia kwa shule za msingi.","Oboke ma ng’ato nyalo ng’eyo e dwe mar ang’wen onyiso kaka KUCCPS nyalo keto ji e skul ma malo kod kolej, chenro mar piny mangima mar chiwo chiemo e skul ma konyo jopuonjre e skul ma piny owacho, kod chenro mar somo gi ndiko ma miyo skul ma piny gige somo.",,General,grounded_generated
12371,Education,"This quarter's briefing highlights the KUCCPS placement portal for university and college applications, the national school feeding programme supporting learners in public primary schools, and KCSE and KCPE examination registration through the Kenya National Examinations Council (KNEC).","Kikao cha robo hii kinaangazia lango la KUCCPS la maombi ya vyuo vikuu na vyuo, mpango wa kitaifa wa chakula shuleni unaosaidia wanafunzi wa shule za msingi za umma, na usajili wa mitihani ya KCSE na KCPE kupitia KNEC.","Oboke mar KUCCPS ma nyiso kaka KUCCPS nyalo keto jopuonjre e yunivasiti kod kolej, chenro mar chiwo chiemo e skul mag pinyno ma konyo jopuonjre e skul ma pinyno, kod ndiko nying’ e penj mag KCSE kod KCPE kokalo kuom bura mar penj mag piny Kenya (KNEC).",,General,grounded_generated
12372,Education,"This quarter's briefing highlights the KUCCPS placement portal for university and college applications, the national school feeding programme supporting learners in public primary schools, and special needs and inclusive education support units in public schools.","Kikao cha robo hii kinaangazia lango la KUCCPS la maombi ya vyuo vikuu na vyuo, mpango wa kitaifa wa chakula shuleni unaosaidia wanafunzi wa shule za msingi za umma, na vitengo vya elimu maalum na jumuishi katika shule za umma.","Oboke mar dwe mar ang’wen no nyiso kaka KUCCPS nyalo keto jopuonjre e yunivasiti kod kolej, chenro mar piny mangima mar chiwo chiemo e skul ma konyo jopuonjre e skul mag sirkal, kod dwaro makende kod unit mag konyo somo ma oting’o ji duto e skul mag sirkal.",,General,grounded_generated
12373,Education,"This quarter's briefing highlights the KUCCPS placement portal for university and college applications, the national school feeding programme supporting learners in public primary schools, and Teachers Service Commission (TSC) recruitment of teachers for public schools.","Kikao cha robo hii kinaangazia lango la KUCCPS la maombi ya vyuo vikuu na vyuo, mpango wa kitaifa wa chakula shuleni unaosaidia wanafunzi wa shule za msingi za umma, na uajiri wa walimu wa TSC kwa shule za umma.","Oboke mar dwe mar ang’wen no nyiso kaka KUCCPS nyalo keto jopuonjre e skul ma malo kod kolej, chenro mar piny mangima mar chiwo chiemo e skul ma konyo jopuonjre e skul ma piny owacho, kod kaka Komiti mar Tich mar Jopuonj (TSC) ng’ado bura ne jopuonjre e skul mag piny owacho.",,General,grounded_generated
12374,Education,"This quarter's briefing highlights the KUCCPS placement portal for university and college applications, free primary and free day secondary education policy in public schools, and the Digital Literacy Programme providing learning devices to primary schools.","Kikao cha robo hii kinaangazia lango la KUCCPS la maombi ya vyuo vikuu na vyuo, sera ya elimu ya msingi na sekondari ya kutwa bila malipo katika shule za umma, na Mpango wa Ujuzi wa Kidijitali unaotoa vifaa vya kujifunzia kwa shule za msingi.","Oboke mar dwe mar ang’wen no nyiso kaka KUCCPS nyalo keto ji e skul mag yunivasiti kod kolej, chik mar somo ma onge chudo e skul mag sirkal kod somo ma onge chudo e skul mag piny owacho, kod chenro mar somo ma onge chudo e skul mag sirkal.",,General,grounded_generated
12375,Education,"This quarter's briefing highlights the KUCCPS placement portal for university and college applications, free primary and free day secondary education policy in public schools, and KCSE and KCPE examination registration through the Kenya National Examinations Council (KNEC).","Kikao cha robo hii kinaangazia lango la KUCCPS la maombi ya vyuo vikuu na vyuo, sera ya elimu ya msingi na sekondari ya kutwa bila malipo katika shule za umma, na usajili wa mitihani ya KCSE na KCPE kupitia KNEC.","Oboke mar KUCCPS ma ng’ato nyalo keto e skul mag yunivasiti kod kolej, chik mar somo ma onge chudo kod skul ma malo ma onge chudo e skul mag sirkal, kod ndiko nying’ e penj mag KCSE kod KCPE kokalo kuom bura mar penj mag piny Kenya (KNEC).",,General,grounded_generated
12376,Education,"This quarter's briefing highlights the KUCCPS placement portal for university and college applications, free primary and free day secondary education policy in public schools, and special needs and inclusive education support units in public schools.","Kikao cha robo hii kinaangazia lango la KUCCPS la maombi ya vyuo vikuu na vyuo, sera ya elimu ya msingi na sekondari ya kutwa bila malipo katika shule za umma, na vitengo vya elimu maalum na jumuishi katika shule za umma.","Oboke mar dwe mar apar ni nyiso kaka KUCCPS nyalo keto ji e skul mag yunivasiti kod kolej, chik mar somo ma onge chudo e skul mag sirkal, kod dwaro makende kod unit mag konyo somo ma oting’o ji duto e skul mag sirkal.",,General,grounded_generated
12377,Education,"This quarter's briefing highlights the KUCCPS placement portal for university and college applications, free primary and free day secondary education policy in public schools, and Teachers Service Commission (TSC) recruitment of teachers for public schools.","Kikao cha robo hii kinaangazia lango la KUCCPS la maombi ya vyuo vikuu na vyuo, sera ya elimu ya msingi na sekondari ya kutwa bila malipo katika shule za umma, na uajiri wa walimu wa TSC kwa shule za umma.","Oboke mar dwe mar ang’wen mar KUCCPS nyiso kaka KUCCPS nyalo keto jopuonj e skul mag sirkal kod somo ma onge chudo e skul mag sirkal, kod kaka Komison mar Tich mar Jopuonj (TSC) ng’ado ne jopuonj e skul mag sirkal.",,General,grounded_generated
12378,Education,"This quarter's briefing highlights the KUCCPS placement portal for university and college applications, the Digital Literacy Programme providing learning devices to primary schools, and KCSE and KCPE examination registration through the Kenya National Examinations Council (KNEC).","Kikao cha robo hii kinaangazia lango la KUCCPS la maombi ya vyuo vikuu na vyuo, Mpango wa Ujuzi wa Kidijitali unaotoa vifaa vya kujifunzia kwa shule za msingi, na usajili wa mitihani ya KCSE na KCPE kupitia KNEC.","Oboke mar KUCCPS ma nyiso kaka KUCCPS nyalo keto ji e yunivasiti kod kolej, chenro mar somo gi somo ma miyo skul ma piny gige puonjruok, kod ndiko nying’ e penj mag KCSE kod KCPE kokalo kuom bura mar penj mag piny Kenya (KNEC).",,General,grounded_generated
12379,Education,"This quarter's briefing highlights the KUCCPS placement portal for university and college applications, the Digital Literacy Programme providing learning devices to primary schools, and special needs and inclusive education support units in public schools.","Kikao cha robo hii kinaangazia lango la KUCCPS la maombi ya vyuo vikuu na vyuo, Mpango wa Ujuzi wa Kidijitali unaotoa vifaa vya kujifunzia kwa shule za msingi, na vitengo vya elimu maalum na jumuishi katika shule za umma.","Oboke mar dwe mar ang’wen mar KUCCPS nyiso kaka KUCCPS nyalo keto jogo ma dwaro donjo e yunivasiti kod kolej, Program mar Dijital ma chiwo gige somo ne skul ma piny, kod dwaro makende kod unit mag konyo somo ma oting’o ji duto e skul mag sirkal.",,General,grounded_generated
12380,Education,"This quarter's briefing highlights the KUCCPS placement portal for university and college applications, the Digital Literacy Programme providing learning devices to primary schools, and Teachers Service Commission (TSC) recruitment of teachers for public schools.","Kikao cha robo hii kinaangazia lango la KUCCPS la maombi ya vyuo vikuu na vyuo, Mpango wa Ujuzi wa Kidijitali unaotoa vifaa vya kujifunzia kwa shule za msingi, na uajiri wa walimu wa TSC kwa shule za umma.","Oboke mar dwe mar ang’wen mabiro nyiso kaka KUCCPS nyalo keto jopuonjre e yunivasiti kod kolej, chenro mar somo gi ndiko ma miyo skul ma piny gige somo, kod kaka Komiti mar Tich mar Jopuonj (TSC) ng’ado bura ne jopuonj e skul mag sirkal.",,General,grounded_generated
12381,Education,"This quarter's briefing highlights the KUCCPS placement portal for university and college applications, KCSE and KCPE examination registration through the Kenya National Examinations Council (KNEC), and special needs and inclusive education support units in public schools.","Kikao cha robo hii kinaangazia lango la KUCCPS la maombi ya vyuo vikuu na vyuo, usajili wa mitihani ya KCSE na KCPE kupitia KNEC, na vitengo vya elimu maalum na jumuishi katika shule za umma.","Oboke mar KUCCPS ma nyiso kaka KUCCPS nyalo keto ji e skul mag yunivasiti kod kolej, ndiko nying’ e penj mag KCSE kod KCPE kokalo kuom bura mar penj mag piny Kenya (KNEC), kod dwaro makende kod ng’at ma konyo e somo ma oting’o ji duto e skul mag sirkal.",,General,grounded_generated
12382,Education,"This quarter's briefing highlights the KUCCPS placement portal for university and college applications, KCSE and KCPE examination registration through the Kenya National Examinations Council (KNEC), and Teachers Service Commission (TSC) recruitment of teachers for public schools.","Kikao cha robo hii kinaangazia lango la KUCCPS la maombi ya vyuo vikuu na vyuo, usajili wa mitihani ya KCSE na KCPE kupitia KNEC, na uajiri wa walimu wa TSC kwa shule za umma.","Oboke mar KUCCPS ma nyiso kaka KUCCPS nyalo keto jopuonjre e skul madongo kod kolej, ndiko nying’ e penj mag KCSE kod KCPE kokalo kuom bura mar penj mag piny Kenya (KNEC), kod kaka Komison mar Tich mar Jopuonj (TSC) ng’ado bura ne jopuonj e skul mag sirkal.",,General,grounded_generated
12383,Education,"This quarter's briefing highlights the KUCCPS placement portal for university and college applications, special needs and inclusive education support units in public schools, and Teachers Service Commission (TSC) recruitment of teachers for public schools.","Kikao cha robo hii kinaangazia lango la KUCCPS la maombi ya vyuo vikuu na vyuo, vitengo vya elimu maalum na jumuishi katika shule za umma, na uajiri wa walimu wa TSC kwa shule za umma.","Oboke mar dwe mar ang’wen maeni nyiso kaka KUCCPS nyalo keto jopuonj e skul mag sirkal, dwaro makende kod ng’at ma konyo e somo ma oting’o ji duto e skul mag sirkal, kod kaka Komison mar Tich mar Jopuonj (TSC) ng’ado bura ne jopuonj e skul mag sirkal.",,General,grounded_generated
12384,Education,"This quarter's briefing highlights Higher Education Loans Board (HELB) loan and bursary applications, NG-CDF bursary applications for needy students through local constituency offices, and the national school feeding programme supporting learners in public primary schools.","Kikao cha robo hii kinaangazia maombi ya mkopo na bursary ya HELB, maombi ya bursary ya NG-CDF kwa wanafunzi wenye uhitaji kupitia ofisi za eneobunge, na mpango wa kitaifa wa chakula shuleni unaosaidia wanafunzi wa shule za msingi za umma.","Oboke ma ng’ato nyalo ng’ado e dwe mar ang’wen, ochung’ne ng’ado bura kuom ng’ado bura kuom ng’ado bura kod ng’ado bura mag NG-CDF ne jopuonjre ma nigi dwaro kokalo kuom ofise mag gwenge mag gwenge, kod chenro mar chiwo chiemo e skul mag piny mangima ma konyo jopuonjre e skul ma piny owacho.",,General,grounded_generated
12385,Education,"This quarter's briefing highlights Higher Education Loans Board (HELB) loan and bursary applications, NG-CDF bursary applications for needy students through local constituency offices, and free primary and free day secondary education policy in public schools.","Kikao cha robo hii kinaangazia maombi ya mkopo na bursary ya HELB, maombi ya bursary ya NG-CDF kwa wanafunzi wenye uhitaji kupitia ofisi za eneobunge, na sera ya elimu ya msingi na sekondari ya kutwa bila malipo katika shule za umma.","Oboke ma ng’ato nyalo ng’ado e dwe mar ang’wen, ochung’ne ng’ado bura kuom ng’ado bura kod ng’ado bura mag NG-CDF ne jopuonjre ma nigi dwaro kokalo kuom ofise mag gwenge mag gwenge, kod chik mar somo ma onge chudo e skul mag piny owacho.",,General,grounded_generated
12386,Education,"This quarter's briefing highlights Higher Education Loans Board (HELB) loan and bursary applications, NG-CDF bursary applications for needy students through local constituency offices, and the Digital Literacy Programme providing learning devices to primary schools.","Kikao cha robo hii kinaangazia maombi ya mkopo na bursary ya HELB, maombi ya bursary ya NG-CDF kwa wanafunzi wenye uhitaji kupitia ofisi za eneobunge, na Mpango wa Ujuzi wa Kidijitali unaotoa vifaa vya kujifunzia kwa shule za msingi.","Oboke ma ng’ato nyalo ng’ado e dwe mar ang’wen, ochung’ne ng’ado bura kuom ng’ado bura kuom ng’ado bura kod ng’ado bura mag NG-CDF ne jopuonjre ma nigi dwaro kokalo kuom ofise mag gwenge mag gwenge, kod chenro mar somo gi ndiko ma chiwo gige somo ne skul ma piny.",,General,grounded_generated
12387,Education,"This quarter's briefing highlights Higher Education Loans Board (HELB) loan and bursary applications, NG-CDF bursary applications for needy students through local constituency offices, and KCSE and KCPE examination registration through the Kenya National Examinations Council (KNEC).","Kikao cha robo hii kinaangazia maombi ya mkopo na bursary ya HELB, maombi ya bursary ya NG-CDF kwa wanafunzi wenye uhitaji kupitia ofisi za eneobunge, na usajili wa mitihani ya KCSE na KCPE kupitia KNEC.","Oboke ma ng’ato nyalo ng’ado e wi somo ma malo (HELB) ng’ado bura kuom ng’ado bura ne jopuonjre ma nigi dwaro kokalo kuom ofise mag gwenge mag gwenge, kod ndiko nying’ mar penj mag KCSE kod KCPE kokalo kuom bura mar penj mag piny Kenya (KNEC).",,General,grounded_generated
12388,Education,"This quarter's briefing highlights Higher Education Loans Board (HELB) loan and bursary applications, NG-CDF bursary applications for needy students through local constituency offices, and special needs and inclusive education support units in public schools.","Kikao cha robo hii kinaangazia maombi ya mkopo na bursary ya HELB, maombi ya bursary ya NG-CDF kwa wanafunzi wenye uhitaji kupitia ofisi za eneobunge, na vitengo vya elimu maalum na jumuishi katika shule za umma.","Oboke ma ng’ato nyalo ng’ado e dwe mar ang’wen, ogolo ler kuom kwayo mag pesa mag somo ma malo (HELB), kwayo mag pesa mag pesa mag NG-CDF ne jopuonjre ma nigi dwaro kokalo kuom ofise mag gwenge mag gwenge, kod dwaro makende kod unit mag konyo somo ma oting’o ji duto e skul mag sirkal.",,General,grounded_generated
12389,Education,"This quarter's briefing highlights Higher Education Loans Board (HELB) loan and bursary applications, NG-CDF bursary applications for needy students through local constituency offices, and Teachers Service Commission (TSC) recruitment of teachers for public schools.","Kikao cha robo hii kinaangazia maombi ya mkopo na bursary ya HELB, maombi ya bursary ya NG-CDF kwa wanafunzi wenye uhitaji kupitia ofisi za eneobunge, na uajiri wa walimu wa TSC kwa shule za umma.","Oboke ma ng’ato nyalo ng’ado e dwe mar ang’wen, ochung’ne ng’ado bura kuom ng’ado bura kuom ng’ado bura kod ng’ado bura mag NG-CDF ne jopuonjre ma nigi dwaro kokalo kuom ofise mag gwenge mag gwenge, kod ng’ado bura kuom ng’ado bura mar jopuonj e skul mag sirkal.",,General,grounded_generated
12390,Education,"This quarter's briefing highlights Higher Education Loans Board (HELB) loan and bursary applications, the national school feeding programme supporting learners in public primary schools, and free primary and free day secondary education policy in public schools.","Kikao cha robo hii kinaangazia maombi ya mkopo na bursary ya HELB, mpango wa kitaifa wa chakula shuleni unaosaidia wanafunzi wa shule za msingi za umma, na sera ya elimu ya msingi na sekondari ya kutwa bila malipo katika shule za umma.","Oboke mar dwe mar ang’wen ogolo ler kuom kwayo mag loan kod bursary mag Board mar Loan mag Somo Maduong’ (HELB), chenro mar chiemo ma skul mag pinyno konyo jopuonjre e skul mag piny owacho, kod chik mar somo ma onge chudo kod somo ma onge chudo e skul mag piny owacho.",,General,grounded_generated
12391,Education,"This quarter's briefing highlights Higher Education Loans Board (HELB) loan and bursary applications, the national school feeding programme supporting learners in public primary schools, and the Digital Literacy Programme providing learning devices to primary schools.","Kikao cha robo hii kinaangazia maombi ya mkopo na bursary ya HELB, mpango wa kitaifa wa chakula shuleni unaosaidia wanafunzi wa shule za msingi za umma, na Mpango wa Ujuzi wa Kidijitali unaotoa vifaa vya kujifunzia kwa shule za msingi.","Oboke ma ng’ato nyalo ng’eyo e dwe mar ang’wen, ogolo ler kuom kwayo mag pesa mag somo ma malo (HELB), chenro mar piny mangima mar chiwo chiemo e skul ma konyo jopuonjre e skul ma piny owacho, kod chenro mar somo gi ndiko ma chiwo gige somo ne skul ma piny.",,General,grounded_generated
12392,Education,"This quarter's briefing highlights Higher Education Loans Board (HELB) loan and bursary applications, the national school feeding programme supporting learners in public primary schools, and KCSE and KCPE examination registration through the Kenya National Examinations Council (KNEC).","Kikao cha robo hii kinaangazia maombi ya mkopo na bursary ya HELB, mpango wa kitaifa wa chakula shuleni unaosaidia wanafunzi wa shule za msingi za umma, na usajili wa mitihani ya KCSE na KCPE kupitia KNEC.","Oboke ma ng’ato nyalo ng’ado e wi somo ma malo (HELB), ng’ado bura kuom ng’ado bura mar ng’ado bura ne jopuonjre e skul ma pinyno, kod ndiko nyinge mag penj mag KCSE kod KCPE kokalo kuom bura mar piny Kenya (KNEC).",,General,grounded_generated
12393,Education,"This quarter's briefing highlights Higher Education Loans Board (HELB) loan and bursary applications, the national school feeding programme supporting learners in public primary schools, and special needs and inclusive education support units in public schools.","Kikao cha robo hii kinaangazia maombi ya mkopo na bursary ya HELB, mpango wa kitaifa wa chakula shuleni unaosaidia wanafunzi wa shule za msingi za umma, na vitengo vya elimu maalum na jumuishi katika shule za umma.","Oboke mar dwe mar ang’wen ogolo ler kuom kwayo mag loan kod bursary mag Board mar Loan mag Somo Maduong’ (HELB), chenro mar chiemo mar skul mag piny mangima ma konyo jopuonjre e skul mag sirkal, kod dwaro makende kod unit mag konyo somo ma oting’o ji duto e skul mag sirkal.",,General,grounded_generated
12394,Education,"This quarter's briefing highlights Higher Education Loans Board (HELB) loan and bursary applications, the national school feeding programme supporting learners in public primary schools, and Teachers Service Commission (TSC) recruitment of teachers for public schools.","Kikao cha robo hii kinaangazia maombi ya mkopo na bursary ya HELB, mpango wa kitaifa wa chakula shuleni unaosaidia wanafunzi wa shule za msingi za umma, na uajiri wa walimu wa TSC kwa shule za umma.","Oboke ma ng’ato nyalo ng’ado e dwe mar ang’wen, oting’o weche ma ng’ato nyalo ng’ado e skul ma malo (HELB), chenro mar pinyno mar chiwo chiemo e skul ma konyo jopuonjre e skul ma piny owacho, kod kaka Komison mar Tich mar Jopuonj (TSC) ng’ado bura ne jopuonj e skul mag sirkal.",,General,grounded_generated
12395,Education,"This quarter's briefing highlights Higher Education Loans Board (HELB) loan and bursary applications, free primary and free day secondary education policy in public schools, and the Digital Literacy Programme providing learning devices to primary schools.","Kikao cha robo hii kinaangazia maombi ya mkopo na bursary ya HELB, sera ya elimu ya msingi na sekondari ya kutwa bila malipo katika shule za umma, na Mpango wa Ujuzi wa Kidijitali unaotoa vifaa vya kujifunzia kwa shule za msingi.","Oboke ma ng’ato nyalo yudo kuom dwe mar ang’wen, oting’o weche ma ng’ato nyalo ng’ado e skul ma malo (HELB), chik mar somo ma onge chudo kod somo ma onge chudo e skul mag sirkal, kod chenro mar somo ma ng’ato nyalo puonjore e skul ma piny.",,General,grounded_generated
12396,Education,"This quarter's briefing highlights Higher Education Loans Board (HELB) loan and bursary applications, free primary and free day secondary education policy in public schools, and KCSE and KCPE examination registration through the Kenya National Examinations Council (KNEC).","Kikao cha robo hii kinaangazia maombi ya mkopo na bursary ya HELB, sera ya elimu ya msingi na sekondari ya kutwa bila malipo katika shule za umma, na usajili wa mitihani ya KCSE na KCPE kupitia KNEC.","Oboke ma ng’ato nyalo ng’ado e wi somo ma malo (HELB), ng’ado bura mar somo ma onge chudo e skul mag sirkal, kod ndiko nying’ e skul mag KCSE kod KCPE kokalo kuom bura mar piny Kenya (KNEC).",,General,grounded_generated
12397,Education,"This quarter's briefing highlights Higher Education Loans Board (HELB) loan and bursary applications, free primary and free day secondary education policy in public schools, and special needs and inclusive education support units in public schools.","Kikao cha robo hii kinaangazia maombi ya mkopo na bursary ya HELB, sera ya elimu ya msingi na sekondari ya kutwa bila malipo katika shule za umma, na vitengo vya elimu maalum na jumuishi katika shule za umma.","Oboke mar dwe mar ang’wen ogolo ler kuom kwayo mag loan kod bursary mag Board mar Loan mag Somo Maduong’ (HELB), chik mar somo ma onge chudo e skul mag sirkal, kod dwaro makende kod unit mag konyo somo ma oting’o ji duto e skul mag sirkal.",,General,grounded_generated
12398,Education,"This quarter's briefing highlights Higher Education Loans Board (HELB) loan and bursary applications, free primary and free day secondary education policy in public schools, and Teachers Service Commission (TSC) recruitment of teachers for public schools.","Kikao cha robo hii kinaangazia maombi ya mkopo na bursary ya HELB, sera ya elimu ya msingi na sekondari ya kutwa bila malipo katika shule za umma, na uajiri wa walimu wa TSC kwa shule za umma.","Oboke ma ng’ato nyalo ng’ado e dwe mar ang’wen, oting’o weche ma ng’ato nyalo ng’ado e skul ma malo (HELB) kuom kwayo mag pesa mag somo ma malo (HELB), chik mar somo ma onge chudo e skul mag piny owacho, kod kaka Komiti mar Tich mar Jopuonj (TSC) ng’ado bura ne jopuonj e skul mag piny owacho.",,General,grounded_generated
12399,Education,"This quarter's briefing highlights Higher Education Loans Board (HELB) loan and bursary applications, the Digital Literacy Programme providing learning devices to primary schools, and KCSE and KCPE examination registration through the Kenya National Examinations Council (KNEC).","Kikao cha robo hii kinaangazia maombi ya mkopo na bursary ya HELB, Mpango wa Ujuzi wa Kidijitali unaotoa vifaa vya kujifunzia kwa shule za msingi, na usajili wa mitihani ya KCSE na KCPE kupitia KNEC.","Oboke ma ng’ato nyalo ng’ado e wi somo ma malo (HELB) nyiso kaka ng’ato nyalo ng’iewo gik moko e skul ma malo, kendo ng’ato nyalo ndiko nying’ e wi penj mag KCSE kod KCPE kokalo kuom bura mar penj mag piny Kenya (KNEC).",,General,grounded_generated
